Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2014 | Mayo|Total nacional|OTR.VERD/HOR.CONG.|3.956,09|8.521,74|2,15|19,5|0,09|0,19||
2014 | Mayo|Total nacional|FRUTAS CONGELADAS|40,61|214,98|5,29|0,36|0|0||
2014 | Junio|Total nacional|GUISANTES|895,05|2.100,64|2,35|7,09|0,02|0,05||
2014 | Junio|Total nacional|JUDIAS VERDES|974,32|1.430,18|1,47|5,11|0,02|0,03||
2014 | Junio|Total nacional|PIMIENTOS|1.246,18|5.160,69|4,14|15,13|0,03|0,12||
2014 | Junio|Total nacional|ESPARRAGOS|2.062,24|11.646,54|5,65|16,97|0,05|0,26||
2014 | Junio|Total nacional|ALCACHOFAS|887,16|3.599,85|4,06|5,72|0,02|0,08||
2014 | Junio|Total nacional|CHAMPIÑOSNES+SETAS|1.314,63|3.660,97|2,78|10,42|0,03|0,08||
2014 | Junio|Total nacional|MAIZ DULCE|1.860,21|5.697,25|3,06|16,58|0,04|0,13||
2014 | Junio|Total nacional|MENESTRA|260,73|453,83|1,74|1,59|0,01|0,01||
2014 | Junio|Total nacional|TOMATES|19.509,32|25.017,94|1,28|56,16|0,44|0,56||
2014 | Junio|Total nacional|TOMATE FRITO|13.739,49|18.514,72|1,35|46,17|0,31|0,41||
2014 | Junio|Total nacional|TOMATE NATURAL|5.769,83|6.503,22|1,13|21,89|0,13|0,15||
2014 | Junio|Total nacional|TOMATE N.ENTERO|863,78|1.065,14|1,23|3,79|0,02|0,02||
2014 | Junio|Total nacional|TOMATE N.TRITUR.|4.906,06|5.438,07|1,11|19,28|0,11|0,12||
2014 | Junio|Total nacional|OTRA VERD/HORT.CON|1.642,45|4.124,90|2,51|11,93|0,04|0,09||
2014 | Junio|Total nacional|FRUTA EN CONSERVA|7.960,95|21.671,34|2,72|33,72|0,18|0,48||
2014 | Junio|Total nacional|MERMELADAS,CONFIT.|2.448,22|8.337,68|3,41|20,29|0,05|0,19||
2014 | Junio|Total nacional|FRUTA CONS/ALMIBAR|4.927,59|11.015,71|2,24|14,35|0,11|0,25||
2014 | Junio|Total nacional|FRUTA ESCARCHADA|150,26|713,84|4,75|0,7|0|0,02||
2014 | Junio|Total nacional|RESTO FRUTA CONSER|434,88|1.604,11|3,69|4,94|0,01|0,04||
2014 | Junio|Total nacional|VERD./HORT.CONGELAD|11.100,46|19.819,76|1,79|36,45|0,25|0,44||
2014 | Junio|Total nacional|ESPINACAS|856,27|1.394,17|1,63|6,12|0,02|0,03||
2014 | Junio|Total nacional|GUISANTES|2.014,31|3.173,38|1,58|12,12|0,04|0,07||
2014 | Junio|Total nacional|JUDIA VERDE|2.220,04|2.947,84|1,33|10,28|0,05|0,07||
2014 | Junio|Total nacional|COLIFLOR|308,23|538,42|1,75|1,41|0,01|0,01||
2014 | Junio|Total nacional|PIMIENTOS|132,65|278,73|2,1|1,26|0|0,01||
2014 | Junio|Total nacional|BROCOLI|346,04|579,06|1,67|1,77|0,01|0,01||
2014 | Junio|Total nacional|MENESTRA|1.169,00|2.129,28|1,82|5,5|0,03|0,05||
2014 | Junio|Total nacional|OTR.VERD/HOR.CONG.|4.053,92|8.778,89|2,17|20,06|0,09|0,2||
2014 | Junio|Total nacional|FRUTAS CONGELADAS|34,51|176,94|5,13|0,28|0|0||
2014 | Julio|Total nacional|GUISANTES|833,40|1.880,16|2,26|6,89|0,02|0,04||
2014 | Julio|Total nacional|JUDIAS VERDES|1.004,19|1.458,39|1,45|4,95|0,02|0,03||
2014 | Julio|Total nacional|PIMIENTOS|1.358,17|5.493,17|4,04|15,75|0,03|0,12||
2014 | Julio|Total nacional|ESPARRAGOS|1.984,30|11.064,26|5,58|16,69|0,04|0,25||
2014 | Julio|Total nacional|ALCACHOFAS|778,88|3.452,86|4,43|5,84|0,02|0,08||
2014 | Julio|Total nacional|CHAMPIÑOSNES+SETAS|1.365,18|3.768,77|2,76|10,63|0,03|0,08||
2014 | Julio|Total nacional|MAIZ DULCE|2.007,30|6.077,99|3,03|17,33|0,04|0,14||
2014 | Julio|Total nacional|MENESTRA|385,53|680,93|1,77|1,89|0,01|0,02||
2014 | Julio|Total nacional|TOMATES|19.702,56|25.341,99|1,29|55,77|0,44|0,57||
2014 | Julio|Total nacional|TOMATE FRITO|13.796,36|18.651,42|1,35|46,3|0,31|0,42||
2014 | Julio|Total nacional|TOMATE NATURAL|5.906,20|6.690,57|1,13|21,83|0,13|0,15||
2014 | Julio|Total nacional|TOMATE N.ENTERO|974,24|1.144,06|1,17|4,19|0,02|0,03||
2014 | Julio|Total nacional|TOMATE N.TRITUR.|4.931,95|5.546,51|1,12|19,3|0,11|0,12||
2014 | Julio|Total nacional|OTRA VERD/HORT.CON|1.692,63|4.252,18|2,51|12,35|0,04|0,09||
2014 | Julio|Total nacional|FRUTA EN CONSERVA|6.063,36|17.208,73|2,84|33,42|0,14|0,38||
2014 | Julio|Total nacional|MERMELADAS,CONFIT.|2.383,15|8.098,72|3,4|20,83|0,05|0,18||
2014 | Julio|Total nacional|FRUTA CONS/ALMIBAR|3.161,64|6.897,20|2,18|13,2|0,07|0,15||
2014 | Julio|Total nacional|FRUTA ESCARCHADA|43,84|268,91|6,13|0,37|0|0,01||
2014 | Julio|Total nacional|RESTO FRUTA CONSER|474,73|1.943,90|4,09|5,15|0,01|0,04||
2014 | Julio|Total nacional|VERD./HORT.CONGELAD|10.357,57|17.868,82|1,73|34,65|0,23|0,4||
2014 | Julio|Total nacional|ESPINACAS|744,36|1.237,02|1,66|5,09|0,02|0,03||
2014 | Julio|Total nacional|GUISANTES|1.939,90|3.153,95|1,63|10,98|0,04|0,07||
2014 | Julio|Total nacional|JUDIA VERDE|1.882,89|2.294,59|1,22|8,3|0,04|0,05||
2014 | Julio|Total nacional|COLIFLOR|245,40|385,26|1,57|1,29|0,01|0,01||
2014 | Julio|Total nacional|PIMIENTOS|105,27|219,28|2,08|1|0|0||
2014 | Julio|Total nacional|BROCOLI|325,77|548,72|1,68|1,82|0,01|0,01||
2014 | Julio|Total nacional|MENESTRA|1.039,07|1.775,13|1,71|5,28|0,02|0,04||
2014 | Julio|Total nacional|OTR.VERD/HOR.CONG.|4.074,91|8.254,88|2,03|19,35|0,09|0,18||
