Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2016 | Enero|Total nacional|PATATAS PROCESADAS|4.908,34|24.812,56|5,06|44,59|0,11|0,57||
2016 | Enero|Total nacional|T.HORTALIZAS FRESCAS|216.132,25|353.052,80|1,63|96,57|4,92|8,04||
2016 | Enero|Total nacional|TOMATES|41.838,06|59.413,44|1,42|78,1|0,95|1,35||
2016 | Enero|Total nacional|CEBOLLAS|25.718,65|26.145,44|1,02|67,46|0,59|0,6||
2016 | Enero|Total nacional|AJOS|2.992,61|12.379,11|4,14|38,67|0,07|0,28||
2016 | Enero|Total nacional|COLES|8.209,25|8.253,09|1,01|24,74|0,19|0,19||
2016 | Enero|Total nacional|PEPINOS|4.805,75|6.500,94|1,35|23,8|0,11|0,15||
2016 | Enero|Total nacional|JUDIAS VERDES|6.616,23|20.295,79|3,07|34,49|0,15|0,46||
2016 | Enero|Total nacional|PIMIENTOS|15.151,34|24.948,37|1,65|62,69|0,35|0,57||
2016 | Enero|Total nacional|CHAMPIÑONES+O.SETAS|5.090,70|18.228,83|3,58|37,71|0,12|0,42||
2016 | Enero|Total nacional|LECHUGA/ESC./ENDIVIA|15.013,63|37.367,94|2,49|62,14|0,34|0,85||
2016 | Enero|Total nacional|ESPARRAGOS|1.663,48|2.680,34|1,61|4,53|0,04|0,06||
2016 | Enero|Total nacional|VERDURAS DE HOJA|5.906,73|11.526,15|1,95|27,29|0,13|0,26||
2016 | Enero|Total nacional|BERENJENAS|5.141,67|7.011,51|1,36|29,49|0,12|0,16||
2016 | Enero|Total nacional|ZANAHORIAS|13.554,95|11.396,17|0,84|58,02|0,31|0,26||
2016 | Enero|Total nacional|CALABACINES|13.709,29|19.269,30|1,41|50,85|0,31|0,44||
2016 | Enero|Total nacional|OTR.HORTALIZAS/VERD.|50.719,91|87.636,38|1,73|80,62|1,16|2||
2016 | Enero|Total nacional|VERD./HORT. IV GAMA|10.442,97|35.850,33|3,43|49,05|0,24|0,82||
2016 | Febrero|Total nacional|TOTAL PATATAS|105.261,75|83.143,70|0,79|77,75|2,4|1,89||
2016 | Febrero|Total nacional|PATATAS FRESCAS|77.174,09|54.166,15|0,7|65,29|1,76|1,23||
2016 | Febrero|Total nacional|PATATAS CONGELADAS|3.761,79|4.375,19|1,16|11,14|0,09|0,1||
2016 | Febrero|Total nacional|PATATAS PROCESADAS|4.865,17|24.602,36|5,06|45,1|0,11|0,56||
2016 | Febrero|Total nacional|T.HORTALIZAS FRESCAS|216.620,67|359.162,42|1,66|96,58|4,93|8,18||
2016 | Febrero|Total nacional|TOMATES|40.802,66|59.030,61|1,45|78,75|0,93|1,34||
2016 | Febrero|Total nacional|CEBOLLAS|26.129,49|28.073,23|1,07|68,97|0,6|0,64||
2016 | Febrero|Total nacional|AJOS|2.795,44|11.546,65|4,13|37,19|0,06|0,26||
2016 | Febrero|Total nacional|COLES|8.071,54|8.021,27|0,99|23,98|0,18|0,18||
2016 | Febrero|Total nacional|PEPINOS|4.396,79|6.626,24|1,51|22,67|0,1|0,15||
2016 | Febrero|Total nacional|JUDIAS VERDES|8.361,80|20.699,32|2,48|37,15|0,19|0,47||
2016 | Febrero|Total nacional|PIMIENTOS|15.225,98|28.034,08|1,84|62,55|0,35|0,64||
2016 | Febrero|Total nacional|CHAMPIÑONES+O.SETAS|5.054,21|17.731,58|3,51|38,73|0,12|0,4||
2016 | Febrero|Total nacional|LECHUGA/ESC./ENDIVIA|13.869,25|36.125,22|2,6|59,81|0,32|0,82||
2016 | Febrero|Total nacional|ESPARRAGOS|1.948,91|4.055,14|2,08|6,28|0,04|0,09||
2016 | Febrero|Total nacional|VERDURAS DE HOJA|6.043,46|12.226,05|2,02|26,91|0,14|0,28||
2016 | Febrero|Total nacional|BERENJENAS|5.296,61|7.140,74|1,35|28,96|0,12|0,16||
2016 | Febrero|Total nacional|ZANAHORIAS|13.817,79|11.604,92|0,84|56,06|0,31|0,26||
2016 | Febrero|Total nacional|CALABACINES|15.093,08|18.934,51|1,25|51,16|0,34|0,43||
2016 | Febrero|Total nacional|OTR.HORTALIZAS/VERD.|49.713,66|89.312,86|1,8|80,05|1,13|2,03||
2016 | Febrero|Total nacional|VERD./HORT. IV GAMA|12.354,32|38.377,14|3,11|52,54|0,28|0,87||
2016 | Marzo|Total nacional|TOTAL PATATAS|116.369,51|91.333,82|0,78|79,56|2,65|2,08||
2016 | Marzo|Total nacional|PATATAS FRESCAS|87.181,01|61.000,41|0,7|68,52|1,99|1,39||
2016 | Marzo|Total nacional|PATATAS CONGELADAS|3.568,70|4.099,86|1,15|10,8|0,08|0,09||
2016 | Marzo|Total nacional|PATATAS PROCESADAS|5.123,96|26.233,55|5,12|46,35|0,12|0,6||
2016 | Marzo|Total nacional|T.HORTALIZAS FRESCAS|212.840,30|370.138,59|1,74|97,12|4,85|8,43||
2016 | Marzo|Total nacional|TOMATES|41.412,39|64.873,40|1,57|79,54|0,94|1,48||
2016 | Marzo|Total nacional|CEBOLLAS|25.980,95|28.626,53|1,1|69,14|0,59|0,65||
2016 | Marzo|Total nacional|AJOS|2.810,10|12.028,73|4,28|39,27|0,06|0,27||
2016 | Marzo|Total nacional|COLES|7.385,11|7.428,94|1,01|21,6|0,17|0,17||
2016 | Marzo|Total nacional|PEPINOS|5.092,23|6.890,27|1,35|26,03|0,12|0,16||
2016 | Marzo|Total nacional|JUDIAS VERDES|7.224,54|19.779,68|2,74|35,29|0,16|0,45||
2016 | Marzo|Total nacional|PIMIENTOS|14.682,00|32.229,32|2,2|63,02|0,33|0,73||
2016 | Marzo|Total nacional|CHAMPIÑONES+O.SETAS|5.065,60|17.877,30|3,53|36,87|0,12|0,41||
2016 | Marzo|Total nacional|LECHUGA/ESC./ENDIVIA|14.073,09|37.059,01|2,63|61,13|0,32|0,84||
2016 | Marzo|Total nacional|ESPARRAGOS|3.699,46|6.033,68|1,63|9,07|0,08|0,14||
2016 | Marzo|Total nacional|VERDURAS DE HOJA|6.439,13|12.789,29|1,99|29,6|0,15|0,29||
2016 | Marzo|Total nacional|BERENJENAS|5.647,02|7.499,00|1,33|30,97|0,13|0,17||
2016 | Marzo|Total nacional|ZANAHORIAS|13.603,82|11.515,44|0,85|57,13|0,31|0,26||
2016 | Marzo|Total nacional|CALABACINES|14.709,95|18.880,68|1,28|51,16|0,34|0,43||
2016 | Marzo|Total nacional|OTR.HORTALIZAS/VERD.|45.014,92|86.627,33|1,92|78,44|1,03|1,97||
2016 | Marzo|Total nacional|VERD./HORT. IV GAMA|14.191,94|40.610,75|2,86|55,3|0,32|0,93||
2016 | Abril|Total nacional|TOTAL PATATAS|111.148,47|89.794,66|0,81|80,21|2,53|2,05||
2016 | Abril|Total nacional|PATATAS FRESCAS|80.999,03|59.608,71|0,74|66,81|1,85|1,36||
2016 | Abril|Total nacional|PATATAS CONGELADAS|3.557,10|4.007,43|1,13|10,54|0,08|0,09||
2016 | Abril|Total nacional|PATATAS PROCESADAS|5.318,47|26.178,52|4,92|46,15|0,12|0,6||
2016 | Abril|Total nacional|T.HORTALIZAS FRESCAS|240.338,41|409.488,64|1,7|97,02|5,47|9,33||
2016 | Abril|Total nacional|TOMATES|48.019,92|74.426,22|1,55|81,81|1,09|1,7||
2016 | Abril|Total nacional|CEBOLLAS|28.257,44|31.799,73|1,13|71,26|0,64|0,72||
2016 | Abril|Total nacional|AJOS|3.187,95|13.569,85|4,26|42,67|0,07|0,31||
2016 | Abril|Total nacional|COLES|6.096,14|6.031,81|0,99|19,1|0,14|0,14||
2016 | Abril|Total nacional|PEPINOS|6.977,23|8.481,76|1,22|31,07|0,16|0,19||
2016 | Abril|Total nacional|JUDIAS VERDES|8.676,66|21.896,65|2,52|37,5|0,2|0,5||
2016 | Abril|Total nacional|PIMIENTOS|17.498,92|34.441,93|1,97|64,64|0,4|0,78||
2016 | Abril|Total nacional|CHAMPIÑONES+O.SETAS|5.573,97|19.465,50|3,49|39,9|0,13|0,44||
2016 | Abril|Total nacional|LECHUGA/ESC./ENDIVIA|14.924,20|39.828,04|2,67|62,51|0,34|0,91||
2016 | Abril|Total nacional|ESPARRAGOS|5.909,88|12.460,52|2,11|18,09|0,13|0,28||
2016 | Abril|Total nacional|VERDURAS DE HOJA|7.142,99|14.553,11|2,04|27,55|0,16|0,33||
2016 | Abril|Total nacional|BERENJENAS|6.242,19|7.791,41|1,25|31,03|0,14|0,18||
2016 | Abril|Total nacional|ZANAHORIAS|14.096,29|11.535,98|0,82|56,33|0,32|0,26||
2016 | Abril|Total nacional|CALABACINES|16.812,90|19.462,96|1,16|53,51|0,38|0,44||
2016 | Abril|Total nacional|OTR.HORTALIZAS/VERD.|50.921,74|93.743,18|1,84|79,17|1,16|2,14||
2016 | Abril|Total nacional|VERD./HORT. IV GAMA|16.057,78|45.543,51|2,84|56,39|0,37|1,04||
2016 | Mayo|Total nacional|TOTAL PATATAS|112.871,36|94.794,80|0,84|78,88|2,57|2,16||
2016 | Mayo|Total nacional|PATATAS FRESCAS|83.961,11|65.451,60|0,78|67,03|1,91|1,49||
2016 | Mayo|Total nacional|PATATAS CONGELADAS|3.573,91|4.238,80|1,19|10,42|0,08|0,1||
2016 | Mayo|Total nacional|PATATAS PROCESADAS|5.067,27|25.104,40|4,95|44,84|0,12|0,57||
2016 | Mayo|Total nacional|T.HORTALIZAS FRESCAS|225.617,57|380.166,72|1,69|96,65|5,14|8,66||
2016 | Mayo|Total nacional|TOMATES|52.853,02|75.310,15|1,42|82,53|1,2|1,72||
2016 | Mayo|Total nacional|CEBOLLAS|27.793,13|30.263,57|1,09|69,33|0,63|0,69||
2016 | Mayo|Total nacional|AJOS|3.192,88|12.958,77|4,06|39,87|0,07|0,3||
2016 | Mayo|Total nacional|COLES|4.521,57|4.482,03|0,99|15,7|0,1|0,1||
2016 | Mayo|Total nacional|PEPINOS|8.135,47|10.441,35|1,28|35,17|0,19|0,24||
2016 | Mayo|Total nacional|JUDIAS VERDES|8.115,62|20.573,39|2,54|36,51|0,18|0,47||
2016 | Mayo|Total nacional|PIMIENTOS|16.306,57|29.787,21|1,83|63,78|0,37|0,68||
2016 | Mayo|Total nacional|CHAMPIÑONES+O.SETAS|4.827,34|16.784,59|3,48|35,92|0,11|0,38||
2016 | Mayo|Total nacional|LECHUGA/ESC./ENDIVIA|15.306,68|39.974,36|2,61|63,04|0,35|0,91||
2016 | Mayo|Total nacional|ESPARRAGOS|6.087,78|14.833,38|2,44|20,97|0,14|0,34||
2016 | Mayo|Total nacional|VERDURAS DE HOJA|5.188,22|11.065,29|2,13|24,81|0,12|0,25||
2016 | Mayo|Total nacional|BERENJENAS|5.780,76|7.111,17|1,23|31,77|0,13|0,16||
2016 | Mayo|Total nacional|ZANAHORIAS|13.745,30|11.889,11|0,86|55,32|0,31|0,27||
2016 | Mayo|Total nacional|CALABACINES|13.988,02|16.656,32|1,19|50,04|0,32|0,38||
2016 | Mayo|Total nacional|OTR.HORTALIZAS/VERD.|39.775,22|78.036,02|1,96|75,28|0,91|1,78||
2016 | Mayo|Total nacional|VERD./HORT. IV GAMA|15.732,05|43.724,18|2,78|57,03|0,36|1||
2016 | Junio|Total nacional|TOTAL PATATAS|106.325,40|93.204,32|0,88|78,28|2,42|2,12||
2016 | Junio|Total nacional|PATATAS FRESCAS|78.448,03|63.905,19|0,81|65,13|1,79|1,46||
2016 | Junio|Total nacional|PATATAS CONGELADAS|3.449,06|4.106,60|1,19|10,55|0,08|0,09||
2016 | Junio|Total nacional|PATATAS PROCESADAS|4.885,66|25.192,53|5,16|45,5|0,11|0,57||
2016 | Junio|Total nacional|T.HORTALIZAS FRESCAS|223.092,50|370.883,87|1,66|96,39|5,08|8,45||
2016 | Junio|Total nacional|TOMATES|63.134,22|83.499,57|1,32|84,48|1,44|1,9||
2016 | Junio|Total nacional|CEBOLLAS|26.998,45|29.729,37|1,1|68|0,62|0,68||
2016 | Junio|Total nacional|AJOS|4.523,88|19.382,74|4,28|36,33|0,1|0,44||
2016 | Junio|Total nacional|COLES|3.440,13|3.754,47|1,09|13,13|0,08|0,09||
2016 | Junio|Total nacional|PEPINOS|12.570,60|14.874,57|1,18|46,15|0,29|0,34||
2016 | Junio|Total nacional|JUDIAS VERDES|8.178,99|20.866,76|2,55|35,58|0,19|0,48||
2016 | Junio|Total nacional|PIMIENTOS|16.820,66|33.207,54|1,97|65,94|0,38|0,76||
2016 | Junio|Total nacional|CHAMPIÑONES+O.SETAS|4.014,83|14.026,25|3,49|32,79|0,09|0,32||
2016 | Junio|Total nacional|LECHUGA/ESC./ENDIVIA|15.774,30|40.176,35|2,55|63,28|0,36|0,92||
2016 | Junio|Total nacional|ESPARRAGOS|3.924,17|9.282,92|2,37|15,03|0,09|0,21||
2016 | Junio|Total nacional|VERDURAS DE HOJA|3.918,55|9.114,28|2,33|21,05|0,09|0,21||
2016 | Junio|Total nacional|BERENJENAS|5.096,45|6.633,59|1,3|26,85|0,12|0,15||
2016 | Junio|Total nacional|ZANAHORIAS|12.646,49|11.429,81|0,9|51,61|0,29|0,26||
2016 | Junio|Total nacional|CALABACINES|14.553,36|16.649,64|1,14|48,32|0,33|0,38||
2016 | Junio|Total nacional|OTR.HORTALIZAS/VERD.|27.497,42|58.256,01|2,12|69,6|0,63|1,33||
2016 | Junio|Total nacional|VERD./HORT. IV GAMA|15.532,99|44.139,30|2,84|56,37|0,35|1,01||
2016 | Julio|Total nacional|TOTAL PATATAS|106.705,51|94.424,18|0,88|75,22|2,43|2,15||
2016 | Julio|Total nacional|PATATAS FRESCAS|78.764,25|64.850,66|0,82|62,01|1,79|1,48||
2016 | Julio|Total nacional|PATATAS CONGELADAS|3.094,27|3.652,16|1,18|9,76|0,07|0,08||
2016 | Julio|Total nacional|PATATAS PROCESADAS|4.969,40|25.921,36|5,22|45,44|0,11|0,59||
2016 | Julio|Total nacional|T.HORTALIZAS FRESCAS|223.006,83|369.992,63|1,66|95,05|5,08|8,43||
2016 | Julio|Total nacional|TOMATES|66.882,10|91.246,52|1,36|81,89|1,52|2,08||
2016 | Julio|Total nacional|CEBOLLAS|29.292,78|31.565,41|1,08|66,55|0,67|0,72||
2016 | Julio|Total nacional|AJOS|4.575,76|18.895,94|4,13|31,6|0,1|0,43||
2016 | Julio|Total nacional|COLES|2.905,84|3.144,37|1,08|9,79|0,07|0,07||
2016 | Julio|Total nacional|PEPINOS|14.160,27|16.863,01|1,19|47,15|0,32|0,38||
2016 | Julio|Total nacional|JUDIAS VERDES|9.289,48|26.746,60|2,88|32,23|0,21|0,61||
2016 | Julio|Total nacional|PIMIENTOS|20.074,48|37.886,77|1,89|65,02|0,46|0,86||
2016 | Julio|Total nacional|CHAMPIÑONES+O.SETAS|3.706,67|12.584,56|3,4|30,06|0,08|0,29||
2016 | Julio|Total nacional|LECHUGA/ESC./ENDIVIA|15.430,05|39.339,30|2,55|60,41|0,35|0,9||
2016 | Julio|Total nacional|ESPARRAGOS|991,63|2.712,96|2,74|5,04|0,02|0,06||
2016 | Julio|Total nacional|VERDURAS DE HOJA|3.087,84|7.384,52|2,39|17,88|0,07|0,17||
2016 | Julio|Total nacional|BERENJENAS|7.016,00|9.406,01|1,34|27,82|0,16|0,21||
2016 | Julio|Total nacional|ZANAHORIAS|10.902,25|9.005,01|0,83|50,24|0,25|0,21||
2016 | Julio|Total nacional|CALABACINES|14.913,43|18.250,47|1,22|43,33|0,34|0,42||
2016 | Julio|Total nacional|OTR.HORTALIZAS/VERD.|19.778,26|44.961,19|2,27|62,79|0,45|1,02||
2016 | Julio|Total nacional|VERD./HORT. IV GAMA|15.029,86|42.117,43|2,8|53,66|0,34|0,96||
2016 | Agosto|Total nacional|TOTAL PATATAS|107.908,62|96.589,74|0,9|72,86|2,46|2,2||
2016 | Agosto|Total nacional|PATATAS FRESCAS|81.854,24|68.681,01|0,84|60,36|1,86|1,56||
2016 | Agosto|Total nacional|PATATAS CONGELADAS|3.000,22|3.535,33|1,18|9,83|0,07|0,08||
2016 | Agosto|Total nacional|PATATAS PROCESADAS|4.610,83|24.373,40|5,29|43,68|0,11|0,56||
2016 | Agosto|Total nacional|T.HORTALIZAS FRESCAS|223.049,45|363.718,18|1,63|91,67|5,08|8,29||
2016 | Agosto|Total nacional|TOMATES|69.624,74|100.032,40|1,44|73,77|1,59|2,28||
2016 | Agosto|Total nacional|CEBOLLAS|30.544,58|31.403,01|1,03|61,54|0,7|0,72||
2016 | Agosto|Total nacional|AJOS|4.537,24|15.000,96|3,31|28,56|0,1|0,34||
2016 | Agosto|Total nacional|COLES|2.801,21|2.954,20|1,05|8,89|0,06|0,07||
2016 | Agosto|Total nacional|PEPINOS|13.750,45|15.982,67|1,16|43,43|0,31|0,36||
2016 | Agosto|Total nacional|JUDIAS VERDES|8.928,71|25.839,76|2,89|26,73|0,2|0,59||
2016 | Agosto|Total nacional|PIMIENTOS|21.050,66|37.243,10|1,77|61,36|0,48|0,85||
2016 | Agosto|Total nacional|CHAMPIÑONES+O.SETAS|2.657,74|9.793,63|3,68|25,03|0,06|0,22||
2016 | Agosto|Total nacional|LECHUGA/ESC./ENDIVIA|14.048,89|35.832,06|2,55|56,32|0,32|0,82||
2016 | Agosto|Total nacional|ESPARRAGOS|1.210,81|3.355,16|2,77|4,77|0,03|0,08||
2016 | Agosto|Total nacional|VERDURAS DE HOJA|2.685,48|6.685,26|2,49|17,86|0,06|0,15||
2016 | Agosto|Total nacional|BERENJENAS|8.080,33|10.845,10|1,34|26,28|0,18|0,25||
2016 | Agosto|Total nacional|ZANAHORIAS|10.431,18|8.918,71|0,86|47,46|0,24|0,2||
2016 | Agosto|Total nacional|CALABACINES|14.918,56|19.145,41|1,28|42,11|0,34|0,44||
2016 | Agosto|Total nacional|OTR.HORTALIZAS/VERD.|17.778,87|40.686,74|2,29|60,5|0,41|0,93||
2016 | Agosto|Total nacional|VERD./HORT. IV GAMA|13.222,79|37.440,92|2,83|50,81|0,3|0,85||
2016 | Septiembre|Total nacional|TOTAL PATATAS|113.094,01|96.633,36|0,85|77,07|2,58|2,2||
2016 | Septiembre|Total nacional|PATATAS FRESCAS|86.710,02|69.601,76|0,8|65,76|1,98|1,59||
2016 | Septiembre|Total nacional|PATATAS CONGELADAS|3.290,09|4.048,67|1,23|10,03|0,07|0,09||
2016 | Septiembre|Total nacional|PATATAS PROCESADAS|4.618,78|22.982,93|4,98|43,28|0,11|0,52||
2016 | Septiembre|Total nacional|T.HORTALIZAS FRESCAS|228.821,72|381.012,81|1,67|94,94|5,21|8,68||
2016 | Septiembre|Total nacional|TOMATES|64.193,24|95.356,11|1,49|77,46|1,46|2,17||
2016 | Septiembre|Total nacional|CEBOLLAS|27.895,57|27.163,96|0,97|63,34|0,64|0,62||
2016 | Septiembre|Total nacional|AJOS|2.684,30|11.232,00|4,18|31,04|0,06|0,26||
2016 | Septiembre|Total nacional|COLES|4.227,90|4.496,06|1,06|13,21|0,1|0,1||
2016 | Septiembre|Total nacional|PEPINOS|11.294,13|13.942,85|1,23|37,99|0,26|0,32||
2016 | Septiembre|Total nacional|JUDIAS VERDES|8.423,21|27.610,12|3,28|29,63|0,19|0,63||
2016 | Septiembre|Total nacional|PIMIENTOS|24.539,61|43.253,02|1,76|62,4|0,56|0,99||
2016 | Septiembre|Total nacional|CHAMPIÑONES+O.SETAS|3.835,28|13.353,43|3,48|30,98|0,09|0,3||
2016 | Septiembre|Total nacional|LECHUGA/ESC./ENDIVIA|13.816,05|36.565,35|2,65|60,31|0,31|0,83||
2016 | Septiembre|Total nacional|ESPARRAGOS|1.460,63|3.653,06|2,5|5,86|0,03|0,08||
2016 | Septiembre|Total nacional|VERDURAS DE HOJA|3.682,32|8.661,31|2,35|21,34|0,08|0,2||
2016 | Septiembre|Total nacional|BERENJENAS|7.778,72|10.580,34|1,36|28,03|0,18|0,24||
2016 | Septiembre|Total nacional|ZANAHORIAS|12.776,49|10.792,53|0,84|55,17|0,29|0,25||
2016 | Septiembre|Total nacional|CALABACINES|16.396,34|20.086,86|1,23|47,25|0,37|0,46||
2016 | Septiembre|Total nacional|OTR.HORTALIZAS/VERD.|25.817,94|54.265,81|2,1|68,32|0,59|1,24||
2016 | Septiembre|Total nacional|VERD./HORT. IV GAMA|14.498,08|42.136,26|2,91|54,34|0,33|0,96||
2016 | Octubre|Total nacional|TOTAL PATATAS|112.765,78|95.101,77|0,84|78,87|2,57|2,17||
2016 | Octubre|Total nacional|PATATAS FRESCAS|84.131,05|66.121,72|0,79|66,23|1,92|1,51||
2016 | Octubre|Total nacional|PATATAS CONGELADAS|3.329,41|3.924,36|1,18|10,25|0,08|0,09||
2016 | Octubre|Total nacional|PATATAS PROCESADAS|5.061,06|25.055,69|4,95|45,34|0,12|0,57||
2016 | Octubre|Total nacional|T.HORTALIZAS FRESCAS|235.166,58|396.301,78|1,69|96,45|5,36|9,03||
2016 | Octubre|Total nacional|TOMATES|59.599,95|85.418,74|1,43|77,64|1,36|1,95||
2016 | Octubre|Total nacional|CEBOLLAS|26.418,10|26.187,86|0,99|64,4|0,6|0,6||
2016 | Octubre|Total nacional|AJOS|2.543,39|11.334,79|4,46|32,44|0,06|0,26||
2016 | Octubre|Total nacional|COLES|6.334,72|7.055,67|1,11|18,63|0,14|0,16||
2016 | Octubre|Total nacional|PEPINOS|7.084,10|9.119,83|1,29|29,26|0,16|0,21||
2016 | Octubre|Total nacional|JUDIAS VERDES|9.000,73|28.363,97|3,15|35,64|0,21|0,65||
2016 | Octubre|Total nacional|PIMIENTOS|23.993,47|41.044,52|1,71|62,23|0,55|0,94||
2016 | Octubre|Total nacional|CHAMPIÑONES+O.SETAS|5.481,57|20.709,98|3,78|38|0,12|0,47||
2016 | Octubre|Total nacional|LECHUGA/ESC./ENDIVIA|14.330,87|38.334,52|2,67|59,44|0,33|0,87||
2016 | Octubre|Total nacional|ESPARRAGOS|2.129,73|4.356,05|2,05|7,24|0,05|0,1||
2016 | Octubre|Total nacional|VERDURAS DE HOJA|5.192,44|11.326,96|2,18|24,88|0,12|0,26||
2016 | Octubre|Total nacional|BERENJENAS|7.694,71|10.914,76|1,42|30,8|0,18|0,25||
2016 | Octubre|Total nacional|ZANAHORIAS|13.262,93|11.191,79|0,84|56,63|0,3|0,25||
2016 | Octubre|Total nacional|CALABACINES|15.548,49|19.300,80|1,24|50,82|0,35|0,44||
2016 | Octubre|Total nacional|OTR.HORTALIZAS/VERD.|36.551,37|71.641,55|1,96|76,81|0,83|1,63||
2016 | Octubre|Total nacional|VERD./HORT. IV GAMA|18.166,40|48.630,88|2,68|57,22|0,41|1,11||
2016 | Noviembre|Total nacional|TOTAL PATATAS|110.958,93|91.581,61|0,83|77,6|2,53|2,09||
2016 | Noviembre|Total nacional|PATATAS FRESCAS|83.555,25|62.676,04|0,75|66|1,9|1,43||
2016 | Noviembre|Total nacional|PATATAS CONGELADAS|3.433,02|4.256,30|1,24|10,68|0,08|0,1||
2016 | Noviembre|Total nacional|PATATAS PROCESADAS|4.794,13|24.649,27|5,14|43,78|0,11|0,56||
2016 | Noviembre|Total nacional|T.HORTALIZAS FRESCAS|202.821,42|350.915,88|1,73|95,66|4,62|7,99||
2016 | Noviembre|Total nacional|TOMATES|41.032,49|61.460,31|1,5|76,02|0,93|1,4||
2016 | Noviembre|Total nacional|CEBOLLAS|24.149,91|26.624,00|1,1|63,38|0,55|0,61||
2016 | Noviembre|Total nacional|AJOS|2.877,44|11.986,71|4,17|34,42|0,07|0,27||
2016 | Noviembre|Total nacional|COLES|7.410,64|7.731,75|1,04|21,75|0,17|0,18||
2016 | Noviembre|Total nacional|PEPINOS|4.858,05|6.702,26|1,38|23,75|0,11|0,15||
2016 | Noviembre|Total nacional|JUDIAS VERDES|7.815,55|21.654,48|2,77|34,95|0,18|0,49||
2016 | Noviembre|Total nacional|PIMIENTOS|16.780,40|27.981,10|1,67|60,4|0,38|0,64||
2016 | Noviembre|Total nacional|CHAMPIÑONES+O.SETAS|5.564,48|22.387,99|4,02|39,17|0,13|0,51||
2016 | Noviembre|Total nacional|LECHUGA/ESC./ENDIVIA|13.026,95|33.810,11|2,6|55,62|0,3|0,77||
2016 | Noviembre|Total nacional|ESPARRAGOS|2.119,04|3.972,70|1,87|5,99|0,05|0,09||
2016 | Noviembre|Total nacional|VERDURAS DE HOJA|4.860,91|10.562,54|2,17|24,84|0,11|0,24||
2016 | Noviembre|Total nacional|BERENJENAS|5.575,61|8.307,12|1,49|27,88|0,13|0,19||
2016 | Noviembre|Total nacional|ZANAHORIAS|12.595,26|10.369,87|0,82|54,75|0,29|0,24||
2016 | Noviembre|Total nacional|CALABACINES|12.454,09|18.310,86|1,47|48,06|0,28|0,42||
2016 | Noviembre|Total nacional|OTR.HORTALIZAS/VERD.|41.700,61|79.054,08|1,9|78,24|0,95|1,8||
2016 | Noviembre|Total nacional|VERD./HORT. IV GAMA|15.081,42|43.513,48|2,89|55,49|0,34|0,99||
2016 | Diciembre|Total nacional|TOTAL PATATAS|115.259,18|98.643,51|0,86|79,88|2,63|2,25||
2016 | Diciembre|Total nacional|PATATAS FRESCAS|83.883,32|64.819,98|0,77|66,04|1,91|1,48||
2016 | Diciembre|Total nacional|PATATAS CONGELADAS|3.687,27|4.387,14|1,19|10,62|0,08|0,1||
2016 | Diciembre|Total nacional|PATATAS PROCESADAS|5.537,72|29.436,39|5,32|48,37|0,13|0,67||
2016 | Diciembre|Total nacional|T.HORTALIZAS FRESCAS|188.285,04|349.701,96|1,86|95,49|4,29|7,97||
2016 | Diciembre|Total nacional|TOMATES|35.574,21|59.504,02|1,67|75,29|0,81|1,36||
2016 | Diciembre|Total nacional|CEBOLLAS|25.310,04|26.254,15|1,04|64,13|0,58|0,6||
2016 | Diciembre|Total nacional|AJOS|3.488,38|14.984,60|4,3|37,05|0,08|0,34||
2016 | Diciembre|Total nacional|COLES|7.781,81|8.148,98|1,05|22,49|0,18|0,19||
2016 | Diciembre|Total nacional|PEPINOS|3.563,07|5.817,09|1,63|18,79|0,08|0,13||
2016 | Diciembre|Total nacional|JUDIAS VERDES|6.718,54|17.335,84|2,58|32,1|0,15|0,39||
2016 | Diciembre|Total nacional|PIMIENTOS|13.917,56|26.049,35|1,87|58,4|0,32|0,59||
2016 | Diciembre|Total nacional|CHAMPIÑONES+O.SETAS|5.808,97|26.691,13|4,59|39,15|0,13|0,61||
2016 | Diciembre|Total nacional|LECHUGA/ESC./ENDIVIA|13.137,52|35.049,00|2,67|57,37|0,3|0,8||
2016 | Diciembre|Total nacional|ESPARRAGOS|1.737,72|3.968,34|2,28|6,46|0,04|0,09||
2016 | Diciembre|Total nacional|VERDURAS DE HOJA|5.473,03|11.371,69|2,08|23,96|0,12|0,26||
2016 | Diciembre|Total nacional|BERENJENAS|2.920,28|6.398,53|2,19|18,51|0,07|0,15||
2016 | Diciembre|Total nacional|ZANAHORIAS|12.028,32|10.297,31|0,86|54,39|0,27|0,23||
2016 | Diciembre|Total nacional|CALABACINES|9.386,83|18.234,82|1,94|38,82|0,21|0,42||
2016 | Diciembre|Total nacional|OTR.HORTALIZAS/VERD.|41.438,77|79.597,12|1,92|76,86|0,94|1,81||
2016 | Diciembre|Total nacional|VERD./HORT. IV GAMA|14.708,27|43.362,80|2,95|55,22|0,34|0,99||
2017 | Enero|Total nacional|TOTAL PATATAS|112.407,34|92.818,09|0,83|78,29|2,46|2,04||
2017 | Enero|Total nacional|PATATAS FRESCAS|83.769,47|63.295,28|0,76|66,66|1,84|1,39||
2017 | Enero|Total nacional|PATATAS CONGELADAS|3.850,11|4.679,35|1,22|11,63|0,08|0,1||
