CCAA,Mes,CasosConfirmados,Fallecidos,Year,Producto,Volumen (miles de kg),Penetración (%),TasaMortalidad
Pais Vasco,4.0,343078.0,26836.0,2020.0,PERAS,1558.9,63.64,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,MELOCOTONES,166.46,10.66,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,NECTARINAS,198.66,9.77,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,ALBARICOQUES,45.21,8.57,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,FRESAS/FRESON,2216.18,81.26,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,MELON,376.24,14.4,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,SANDIA,293.2,14.3,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,CIRUELAS,114.83,11.42,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,CEREZAS,5.41,1.45,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,UVAS,201.15,11.31,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,KIWI,1045.05,54.85,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,AGUACATE,325.62,31.27,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,PIÑA,532.65,20.74,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,OTRAS FRUTAS FRESCAS,577.71,34.62,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,POMELO,128.04,7.06,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,MANGO,171.07,11.69,0.07822
Pais Vasco,4.0,343078.0,26836.0,2020.0,FRUTAS IV GAMA,1173.46,34.16,0.07822
Pais Vasco,5.0,565183.0,45445.0,2020.0,TOTAL PATATAS,7760.69,84.09,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PATATAS FRESCAS,6137.57,75.97,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PATATAS CONGELADAS,112.69,7.27,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PATATAS PROCESADAS,302.09,47.66,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PATATAS FRITAS,267.47,45.15,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,T.HORTALIZAS FRESCAS,13925.64,98.66,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,TOMATES,2760.78,85.17,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,CEBOLLAS,1829.94,86.64,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,AJOS,167.77,53.76,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,COLES,356.86,19.46,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PEPINOS,367.86,32.65,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,JUDIAS VERDES,430.42,40.85,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PIMIENTOS,1239.19,80.98,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,CHAMPIÑONES+O.SETAS,415.27,56.84,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,LECHUGA/ESC./ENDIVIA,1240.3,83.11,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,ESPARRAGOS,391.98,24.9,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,VERDURAS DE HOJA,371.64,32.88,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,BERENJENAS,302.46,32.87,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,ZANAHORIAS,951.5,65.37,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,CALABACINES,1161.63,67.57,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,OTR.HORTALIZAS/VERD.,1938.06,76.16,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,BROCOLI,212.16,20.78,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,ALCACHOFAS,279.48,18.08,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,APIO,45.93,6.72,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,COLIFLOR,105.78,7.2,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,VERD./HORT. IV GAMA,1242.1,69.51,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PUERRO,275.46,39.38,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,T.FRUTAS FRESCAS,23332.96,98.64,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,NARANJAS,4746.69,69.86,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,MANDARINAS,496.95,28.33,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,LIMONES,643.88,50.42,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PLATANOS,3442.99,88.9,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,MANZANAS,3101.37,73.18,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PERAS,1091.8,45.98,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,MELOCOTONES,658.72,38.75,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,NECTARINAS,667.57,44.66,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,ALBARICOQUES,875.14,52.58,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,FRESAS/FRESON,1477.61,67.86,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,MELON,808.73,34.29,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,SANDIA,1992.44,39.31,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,CIRUELAS,152.4,13.84,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,CEREZAS,439.21,39.69,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,UVAS,165.89,15.97,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,KIWI,865.48,45.34,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,AGUACATE,352.94,46.17,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,PIÑA,472.9,22.62,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,OTRAS FRUTAS FRESCAS,880.24,52.19,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,POMELO,169.91,6.76,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,MANGO,105.88,8.58,0.08041
Pais Vasco,5.0,565183.0,45445.0,2020.0,FRUTAS IV GAMA,1227.48,36.16,0.08041
Pais Vasco,6.0,413477.0,32763.0,2020.0,TOTAL PATATAS,6545.25,81.64,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PATATAS FRESCAS,5233.2,68.35,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PATATAS CONGELADAS,147.86,7.2,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PATATAS PROCESADAS,232.84,40.26,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PATATAS FRITAS,182.17,37.64,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,T.HORTALIZAS FRESCAS,12157.06,98.02,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,TOMATES,2918.06,84.14,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,CEBOLLAS,1635.12,80.42,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,AJOS,149.84,38.6,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,COLES,125.26,12.11,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PEPINOS,490.56,38.78,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,JUDIAS VERDES,393.36,31.22,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PIMIENTOS,1032.16,71.82,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,CHAMPIÑONES+O.SETAS,311.29,47.23,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,LECHUGA/ESC./ENDIVIA,1114.62,76.46,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,ESPARRAGOS,112.94,13.57,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,VERDURAS DE HOJA,226.18,27.67,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,BERENJENAS,286.35,30.52,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,ZANAHORIAS,849.13,67.77,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,CALABACINES,1143.21,60.07,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,OTR.HORTALIZAS/VERD.,1368.99,74.36,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,BROCOLI,192.98,21.99,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,ALCACHOFAS,63.85,5.93,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,APIO,52.74,4.68,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,COLIFLOR,71.01,7.02,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,VERD./HORT. IV GAMA,1303.59,64.76,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PUERRO,282.76,37.01,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,T.FRUTAS FRESCAS,22219.73,97.85,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,NARANJAS,2796.16,46.93,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,MANDARINAS,97.06,9.5,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,LIMONES,540.85,43.48,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PLATANOS,2694.82,83.63,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,MANZANAS,2138.72,62.68,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PERAS,729.78,36.59,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,MELOCOTONES,1365.31,57.23,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,NECTARINAS,1441.42,57.75,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,ALBARICOQUES,955.19,50.64,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,FRESAS/FRESON,258.54,25.95,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,MELON,2087.23,54.89,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,SANDIA,2878.76,46.61,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,CIRUELAS,184.3,21.77,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,CEREZAS,1051.84,56.78,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,UVAS,93.66,10.83,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,KIWI,611.13,39.31,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,AGUACATE,285.65,31.25,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,PIÑA,493.03,24.99,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,OTRAS FRUTAS FRESCAS,1516.28,56.55,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,POMELO,296.72,9.46,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,MANGO,100.63,7.3,0.07924
Pais Vasco,6.0,413477.0,32763.0,2020.0,FRUTAS IV GAMA,977.25,27.07,0.07924
Asturias,3.0,2722.0,118.0,2020.0,TOTAL PATATAS,3981.23,77.32,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PATATAS FRESCAS,3308.71,69.02,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PATATAS CONGELADAS,72.75,9.24,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PATATAS PROCESADAS,119.95,36.34,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PATATAS FRITAS,86.53,33.93,0.04335
Asturias,3.0,2722.0,118.0,2020.0,T.HORTALIZAS FRESCAS,4917.27,96.76,0.04335
Asturias,3.0,2722.0,118.0,2020.0,TOMATES,862.45,75.41,0.04335
Asturias,3.0,2722.0,118.0,2020.0,CEBOLLAS,888.0,79.66,0.04335
Asturias,3.0,2722.0,118.0,2020.0,AJOS,118.24,57.42,0.04335
Asturias,3.0,2722.0,118.0,2020.0,COLES,197.13,22.75,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PEPINOS,46.99,18.65,0.04335
Asturias,3.0,2722.0,118.0,2020.0,JUDIAS VERDES,110.13,26.9,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PIMIENTOS,470.26,72.6,0.04335
Asturias,3.0,2722.0,118.0,2020.0,CHAMPIÑONES+O.SETAS,106.89,34.37,0.04335
Asturias,3.0,2722.0,118.0,2020.0,LECHUGA/ESC./ENDIVIA,326.73,65.42,0.04335
Asturias,3.0,2722.0,118.0,2020.0,ESPARRAGOS,20.75,8.55,0.04335
Asturias,3.0,2722.0,118.0,2020.0,VERDURAS DE HOJA,195.43,18.28,0.04335
Asturias,3.0,2722.0,118.0,2020.0,BERENJENAS,99.31,21.15,0.04335
Asturias,3.0,2722.0,118.0,2020.0,ZANAHORIAS,381.11,62.28,0.04335
Asturias,3.0,2722.0,118.0,2020.0,CALABACINES,424.05,53.55,0.04335
Asturias,3.0,2722.0,118.0,2020.0,OTR.HORTALIZAS/VERD.,669.81,64.66,0.04335
Asturias,3.0,2722.0,118.0,2020.0,BROCOLI,110.99,29.24,0.04335
Asturias,3.0,2722.0,118.0,2020.0,ALCACHOFAS,57.97,13.67,0.04335
Asturias,3.0,2722.0,118.0,2020.0,APIO,24.97,4.63,0.04335
Asturias,3.0,2722.0,118.0,2020.0,COLIFLOR,39.12,6.54,0.04335
Asturias,3.0,2722.0,118.0,2020.0,VERD./HORT. IV GAMA,504.66,52.01,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PUERRO,93.6,34.24,0.04335
Asturias,3.0,2722.0,118.0,2020.0,T.FRUTAS FRESCAS,10655.87,98.78,0.04335
Asturias,3.0,2722.0,118.0,2020.0,NARANJAS,3266.37,80.24,0.04335
Asturias,3.0,2722.0,118.0,2020.0,MANDARINAS,965.89,63.49,0.04335
Asturias,3.0,2722.0,118.0,2020.0,LIMONES,247.5,37.5,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PLATANOS,1901.36,94.1,0.04335
Asturias,3.0,2722.0,118.0,2020.0,MANZANAS,1521.85,76.8,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PERAS,466.29,54.32,0.04335
Asturias,3.0,2722.0,118.0,2020.0,NECTARINAS,13.93,2.67,0.04335
Asturias,3.0,2722.0,118.0,2020.0,FRESAS/FRESON,1021.27,76.13,0.04335
Asturias,3.0,2722.0,118.0,2020.0,MELON,200.1,14.26,0.04335
Asturias,3.0,2722.0,118.0,2020.0,SANDIA,35.48,4.99,0.04335
Asturias,3.0,2722.0,118.0,2020.0,CIRUELAS,28.09,10.08,0.04335
Asturias,3.0,2722.0,118.0,2020.0,UVAS,75.85,11.83,0.04335
Asturias,3.0,2722.0,118.0,2020.0,KIWI,354.44,41.97,0.04335
Asturias,3.0,2722.0,118.0,2020.0,AGUACATE,130.31,30.25,0.04335
Asturias,3.0,2722.0,118.0,2020.0,PIÑA,186.4,15.37,0.04335
Asturias,3.0,2722.0,118.0,2020.0,OTRAS FRUTAS FRESCAS,240.76,30.89,0.04335
Asturias,3.0,2722.0,118.0,2020.0,POMELO,46.83,7.21,0.04335
Asturias,3.0,2722.0,118.0,2020.0,MANGO,112.91,12.82,0.04335
Asturias,3.0,2722.0,118.0,2020.0,FRUTAS IV GAMA,381.77,27.7,0.04335
Asturias,4.0,64296.0,4882.0,2020.0,TOTAL PATATAS,4265.17,81.04,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PATATAS FRESCAS,3387.98,68.3,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PATATAS CONGELADAS,82.43,7.39,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PATATAS PROCESADAS,158.95,47.36,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PATATAS FRITAS,118.2,44.23,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,T.HORTALIZAS FRESCAS,5421.9,98.0,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,TOMATES,1025.4,75.75,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,CEBOLLAS,930.78,85.96,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,AJOS,115.19,60.21,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,COLES,174.39,29.85,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PEPINOS,76.17,23.16,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,JUDIAS VERDES,137.4,21.43,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PIMIENTOS,458.28,72.19,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,CHAMPIÑONES+O.SETAS,155.74,37.51,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,LECHUGA/ESC./ENDIVIA,458.26,68.26,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,ESPARRAGOS,84.44,10.63,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,VERDURAS DE HOJA,110.05,18.36,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,BERENJENAS,179.96,28.7,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,ZANAHORIAS,421.13,65.47,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,CALABACINES,414.76,48.82,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,OTR.HORTALIZAS/VERD.,679.95,65.49,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,BROCOLI,160.13,20.45,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,ALCACHOFAS,73.09,6.78,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,APIO,18.78,5.89,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,COLIFLOR,17.22,3.57,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,VERD./HORT. IV GAMA,493.08,57.95,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PUERRO,71.12,30.54,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,T.FRUTAS FRESCAS,12606.89,98.63,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,NARANJAS,3875.79,82.21,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,MANDARINAS,1122.65,58.28,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,LIMONES,269.19,41.74,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PLATANOS,2178.32,87.34,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,MANZANAS,1841.06,84.83,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PERAS,594.39,60.43,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,MELOCOTONES,30.4,6.85,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,NECTARINAS,30.51,6.22,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,ALBARICOQUES,2.39,0.89,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,FRESAS/FRESON,974.56,68.7,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,MELON,205.31,16.13,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,SANDIA,41.7,4.82,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,CIRUELAS,57.53,12.65,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,CEREZAS,2.48,0.88,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,UVAS,37.12,12.15,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,KIWI,489.69,50.93,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,AGUACATE,124.02,29.33,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,PIÑA,344.78,22.6,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,OTRAS FRUTAS FRESCAS,385.01,31.58,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,POMELO,92.98,4.44,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,MANGO,94.49,10.22,0.07593
Asturias,4.0,64296.0,4882.0,2020.0,FRUTAS IV GAMA,297.0,25.53,0.07593
Asturias,5.0,97640.0,9036.0,2020.0,TOTAL PATATAS,2999.87,70.35,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PATATAS FRESCAS,2337.8,60.2,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PATATAS CONGELADAS,79.29,7.75,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PATATAS PROCESADAS,116.56,41.82,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PATATAS FRITAS,90.4,39.72,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,T.HORTALIZAS FRESCAS,5090.87,95.76,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,TOMATES,1063.94,79.34,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,CEBOLLAS,828.86,70.0,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,AJOS,91.66,38.9,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,COLES,103.99,12.29,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PEPINOS,99.53,21.14,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,JUDIAS VERDES,120.42,24.08,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PIMIENTOS,423.64,66.27,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,CHAMPIÑONES+O.SETAS,160.52,34.33,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,LECHUGA/ESC./ENDIVIA,469.47,71.85,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,ESPARRAGOS,61.41,7.64,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,VERDURAS DE HOJA,52.92,13.31,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,BERENJENAS,120.43,39.38,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,ZANAHORIAS,378.2,63.68,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,CALABACINES,487.43,49.89,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,OTR.HORTALIZAS/VERD.,628.44,64.16,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,BROCOLI,120.82,20.55,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,ALCACHOFAS,51.58,11.42,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,APIO,45.86,5.54,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,COLIFLOR,20.57,4.41,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,VERD./HORT. IV GAMA,423.42,56.35,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PUERRO,92.54,32.98,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,T.FRUTAS FRESCAS,10811.89,98.43,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,NARANJAS,2479.96,63.04,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,MANDARINAS,447.95,46.41,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,LIMONES,315.39,46.29,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PLATANOS,1781.22,83.9,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,MANZANAS,1490.97,75.1,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PERAS,389.17,48.7,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,MELOCOTONES,140.73,24.07,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,NECTARINAS,406.19,41.1,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,ALBARICOQUES,322.27,36.3,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,FRESAS/FRESON,616.19,60.99,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,MELON,448.49,28.85,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,SANDIA,804.39,26.57,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,CIRUELAS,22.82,8.96,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,CEREZAS,151.71,24.44,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,UVAS,87.37,21.73,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,KIWI,352.31,40.89,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,AGUACATE,100.66,21.94,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,PIÑA,204.51,22.74,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,OTRAS FRUTAS FRESCAS,249.57,39.25,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,POMELO,10.03,0.87,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,MANGO,49.2,7.61,0.09254
Asturias,5.0,97640.0,9036.0,2020.0,FRUTAS IV GAMA,259.29,23.86,0.09254
Asturias,6.0,53492.0,7221.0,2020.0,TOTAL PATATAS,2701.68,73.68,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,PATATAS FRESCAS,2096.39,60.36,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,PATATAS CONGELADAS,50.62,6.97,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,PATATAS PROCESADAS,110.93,43.9,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,PATATAS FRITAS,80.03,41.88,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,T.HORTALIZAS FRESCAS,4590.4,98.19,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,TOMATES,1127.56,80.95,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,CEBOLLAS,700.26,75.24,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,AJOS,103.52,57.34,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,COLES,203.12,25.17,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,PEPINOS,97.64,23.52,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,JUDIAS VERDES,138.17,21.79,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,PIMIENTOS,465.78,78.95,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,CHAMPIÑONES+O.SETAS,104.58,33.81,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,LECHUGA/ESC./ENDIVIA,346.18,54.66,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,ESPARRAGOS,49.5,7.59,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,VERDURAS DE HOJA,44.33,15.09,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,BERENJENAS,146.54,29.02,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,ZANAHORIAS,279.43,56.9,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,CALABACINES,361.41,48.18,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,OTR.HORTALIZAS/VERD.,422.38,59.26,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,BROCOLI,61.98,19.28,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,ALCACHOFAS,7.03,1.81,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,APIO,24.68,6.93,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,COLIFLOR,13.72,2.68,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,VERD./HORT. IV GAMA,480.6,58.17,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,PUERRO,56.94,28.93,0.13499
Asturias,6.0,53492.0,7221.0,2020.0,T.FRUTAS FRESCAS,11470.24,97.52,0.13499
